,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
507,0.058443708609271526,7,0,0,2,0,0,0,0,0,0,0,0,0
1137,0.05827814569536424,12,0,0,0,0,0,0,0,0,0,0,0,0
1340,0.05827814569536424,11,0,0,1,0,0,0,0,0,0,0,0,0
1472,0.05827814569536424,10,0,0,0,0,0,49,0,0,0,0,0,8
2269,0.05811258278145695,9,0,0,1,0,0,71,1,0,0,1,2,0
447,0.05811258278145695,12,0,0,1,0,0,40,6,0,0,0,0,0
1094,0.057947019867549666,8,0,0,0,0,0,0,0,0,0,0,1,0
158,0.057947019867549666,16,0,0,3,0,0,4,0,0,0,1,0,6
1868,0.057947019867549666,11,0,0,1,0,0,0,0,0,0,0,0,0
55,0.057947019867549666,8,0,0,5,0,0,3,3,0,0,0,0,0
1312,0.057947019867549666,8,0,0,3,0,0,0,0,0,0,0,0,0
459,0.05778145695364238,9,0,0,2,0,0,0,0,0,0,0,0,0
1664,0.0576158940397351,12,0,0,2,0,0,0,0,0,0,0,0,2
1963,0.0576158940397351,8,0,0,3,0,0,2,2,0,0,1,0,0
1015,0.0576158940397351,8,0,0,3,0,0,2,0,0,0,79,0,0
1998,0.05728476821192053,9,0,0,2,0,0,49,0,0,0,0,0,0
1033,0.05728476821192053,3,0,0,0,0,0,1,0,0,0,1,0,0
1864,0.05728476821192053,15,0,0,2,0,0,0,0,0,0,0,0,0
2144,0.05728476821192053,8,0,0,3,0,0,0,0,0,0,0,0,0
1417,0.05728476821192053,12,0,0,0,0,0,0,0,0,0,0,0,0
2343,0.057119205298013245,10,0,0,1,0,0,0,0,0,0,0,0,2
1383,0.057119205298013245,13,0,0,0,0,0,0,0,0,0,0,0,0
1166,0.057119205298013245,6,0,0,4,0,0,272,27,0,0,0,0,0
1846,0.057119205298013245,7,0,0,0,0,0,23,0,0,0,0,0,0
152,0.05695364238410596,7,0,0,5,0,0,50,22,0,0,1,0,2
511,0.05695364238410596,9,0,0,0,0,0,15,0,0,0,0,0,0
24,0.05695364238410596,4,0,0,0,0,0,40,3,0,0,0,0,0
518,0.05695364238410596,7,0,0,2,0,0,1,3,0,0,0,0,0
1649,0.05678807947019868,10,0,0,0,0,0,1,0,0,0,0,0,0
1761,0.05678807947019868,7,0,0,3,0,0,10,3,0,0,1,0,14
620,0.05678807947019868,12,0,0,5,0,0,6,1,0,0,16,0,6
697,0.05662251655629139,11,0,0,0,0,0,0,4,0,0,0,0,0
1168,0.05645695364238411,17,0,0,0,0,0,32,4,0,0,0,0,0
1091,0.05645695364238411,8,0,0,1,0,0,0,5,0,0,0,0,9
1051,0.05645695364238411,11,0,0,1,0,0,2,0,0,0,0,0,0
2158,0.05645695364238411,13,0,0,0,0,0,0,0,0,0,0,0,8
304,0.056291390728476824,11,0,0,0,0,0,0,0,0,0,0,0,0
1225,0.05612582781456953,11,0,0,2,0,0,0,0,0,0,0,0,2
742,0.05612582781456953,16,0,0,0,0,0,5,7,0,0,0,0,0
1208,0.05596026490066225,9,0,0,0,0,0,4,0,0,0,0,0,1
1119,0.05596026490066225,13,0,0,0,0,0,2,0,0,0,0,0,11
1290,0.05596026490066225,16,0,0,1,0,0,5,0,0,0,0,0,0
49,0.05596026490066225,13,0,0,0,0,0,0,0,0,0,0,0,0
66,0.055794701986754965,11,0,0,0,0,0,0,0,0,0,0,1,3
1801,0.055463576158940396,9,0,0,4,0,0,0,0,0,0,0,0,0
2483,0.05529801324503311,16,0,0,2,0,0,40,77,0,0,7,0,7
452,0.05513245033112583,11,0,0,1,0,0,1,0,0,0,0,0,0
934,0.05496688741721854,11,0,0,0,0,0,0,0,0,0,0,0,0
526,0.05480132450331126,8,0,0,1,0,0,10,0,0,0,0,0,0
108,0.05480132450331126,19,0,0,1,0,0,1,2,0,0,0,0,0
345,0.054635761589403975,12,0,0,2,0,0,11,0,0,0,0,0,1
974,0.054635761589403975,6,0,0,0,0,0,3,0,0,0,0,0,7
1584,0.054635761589403975,8,0,0,1,0,0,41,18,0,0,0,0,0
1024,0.05447019867549669,10,0,0,3,0,0,0,0,0,0,0,2,6
1855,0.054304635761589407,18,0,0,0,0,0,0,0,0,0,0,0,3
1590,0.054304635761589407,7,0,0,1,0,0,3,0,0,0,0,0,0
1263,0.054304635761589407,12,0,0,1,0,0,45,0,0,0,10,0,8
497,0.05413907284768212,12,0,0,1,0,0,83,0,0,0,0,0,0
81,0.05413907284768212,8,0,0,3,0,0,0,0,0,0,0,0,0
1338,0.05397350993377483,17,0,0,2,0,0,0,0,0,0,0,0,3
1376,0.05397350993377483,8,0,0,0,0,0,9,0,0,0,0,0,0
1542,0.05380794701986755,9,0,0,7,0,0,15,6,0,0,0,1,3
1156,0.05380794701986755,8,0,0,0,0,0,5,0,0,0,0,0,0
1578,0.05380794701986755,13,0,0,1,0,0,14,1,0,0,0,0,3
377,0.05380794701986755,15,0,0,7,0,0,104,50,0,0,0,0,0
763,0.05380794701986755,10,0,0,4,0,0,25,1,0,0,0,0,0
1717,0.05364238410596026,12,0,0,1,0,0,1,0,0,0,0,0,0
1583,0.05364238410596026,20,0,0,1,0,0,1,0,0,0,0,0,0
388,0.05347682119205298,12,0,0,0,0,0,1,0,0,0,0,0,7
1516,0.053311258278145694,4,0,0,3,0,0,9,0,0,0,0,0,13
1843,0.05314569536423841,16,0,0,0,0,0,9,5,0,0,0,0,0
926,0.05314569536423841,9,0,0,2,0,0,0,0,0,0,0,0,1
1192,0.05314569536423841,14,0,0,0,0,0,0,0,0,0,0,0,0
471,0.05314569536423841,6,0,0,0,0,0,10,1,0,0,0,0,0
845,0.052980132450331126,11,0,0,0,0,0,47,0,0,0,0,0,9
334,0.052980132450331126,15,0,0,0,0,0,125,0,0,0,0,0,0
2235,0.05281456953642384,13,0,0,4,0,0,117,1,0,0,0,0,0
2109,0.05281456953642384,9,0,0,2,0,0,6,0,3,0,0,0,0
1939,0.05281456953642384,8,0,0,0,0,0,2,0,0,0,0,0,0
680,0.05281456953642384,10,0,0,1,0,0,0,0,0,0,0,0,0
1289,0.05264900662251656,12,0,0,2,0,0,3,0,0,0,0,0,0
2227,0.05248344370860927,7,0,0,2,0,0,61,0,0,0,0,0,1
1083,0.05248344370860927,12,0,0,0,0,0,0,0,0,0,0,0,0
265,0.05248344370860927,9,0,0,2,0,0,5,0,0,0,0,0,2
1563,0.05248344370860927,7,0,0,4,0,0,2,0,0,0,0,0,3
1141,0.05248344370860927,10,0,0,0,0,0,6,4,0,0,2,0,8
269,0.05231788079470199,8,0,0,2,0,0,50,0,0,0,0,0,0
1351,0.052152317880794705,5,0,0,1,0,0,2,0,0,0,0,0,0
475,0.052152317880794705,13,0,0,3,0,0,6,1,0,0,0,0,0
468,0.05198675496688742,8,0,0,6,0,0,11,13,0,0,0,0,0
2018,0.05198675496688742,10,0,0,6,0,0,93,5,0,0,0,0,0
1836,0.051655629139072845,12,0,0,0,0,0,0,0,0,0,0,0,1
777,0.051655629139072845,12,0,0,1,0,0,10,0,0,0,0,0,0
1096,0.051655629139072845,12,0,0,13,0,0,6,0,0,0,0,0,5
1832,0.051655629139072845,9,0,0,0,0,0,1,0,0,0,0,0,1
1078,0.05149006622516556,12,0,0,0,0,0,0,0,0,0,0,0,1
834,0.05132450331125828,4,0,0,1,0,0,51,1,0,0,0,0,0
1151,0.05115894039735099,14,0,0,0,0,0,2,0,0,0,0,0,4
1668,0.05099337748344371,13,0,0,4,0,0,0,0,0,0,0,0,0
812,0.05099337748344371,7,0,0,0,0,0,23,16,0,0,0,0,0
2232,0.05099337748344371,12,0,0,14,0,0,10,31,0,1,12,0,13
351,0.050827814569536424,5,0,0,3,0,0,65,1,0,0,0,0,3
1595,0.05066225165562914,11,0,0,0,0,0,5,0,0,0,0,0,8
404,0.05066225165562914,11,0,0,0,0,0,0,0,0,0,0,0,0
1570,0.05066225165562914,8,0,0,1,0,0,1,0,0,0,4,0,8
1182,0.05066225165562914,7,0,0,2,0,0,70,80,0,0,0,0,0
2127,0.05066225165562914,18,0,0,2,0,0,0,0,0,0,0,0,0
1260,0.05066225165562914,8,0,0,7,0,0,40,6,0,0,0,0,0
1610,0.050496688741721855,13,0,0,2,0,0,59,2,0,0,0,0,0
2671,0.050496688741721855,11,0,0,0,0,0,2,0,0,0,2,0,5
1497,0.050496688741721855,9,0,0,15,0,0,57,96,0,0,0,0,0
582,0.050496688741721855,8,0,0,4,0,0,30,0,0,0,0,0,0
1579,0.050496688741721855,6,0,0,5,0,0,14,0,0,0,0,0,0
832,0.05033112582781457,9,0,0,5,0,0,8,0,0,0,0,0,0
2066,0.05033112582781457,7,0,0,2,0,0,4,0,0,0,0,0,5
281,0.05033112582781457,10,0,0,2,0,0,126,0,0,0,0,0,1
892,0.05033112582781457,9,0,0,1,0,0,14,0,0,0,0,0,0
1079,0.05033112582781457,11,0,0,3,0,0,0,0,0,0,0,0,0
1485,0.05033112582781457,15,0,0,4,0,0,100,29,0,0,4,0,11
1716,0.05033112582781457,9,0,0,0,0,0,0,0,0,0,0,0,0
389,0.05033112582781457,11,0,0,0,0,0,0,0,0,0,0,0,10
1363,0.05016556291390729,11,0,0,1,0,0,0,0,0,0,0,0,0
592,0.05016556291390729,13,0,0,0,0,0,4,0,0,0,0,0,0
1628,0.05,5,0,0,0,0,0,0,0,0,0,0,1,10
1501,0.05,16,0,0,1,0,0,12,0,0,0,0,0,0
874,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
907,0.05,7,0,0,0,0,0,0,0,0,0,0,0,1
544,0.05,13,0,0,0,0,0,1,13,0,0,0,0,0
1073,0.04983443708609272,7,0,0,0,0,0,0,1,0,0,0,0,1
1243,0.04983443708609272,12,0,0,3,0,0,13,0,0,0,0,0,0
650,0.04983443708609272,11,0,0,2,0,0,24,2,0,0,0,0,0
2491,0.04983443708609272,5,0,0,3,0,0,13,0,1,0,0,0,1
1474,0.04983443708609272,7,0,0,2,0,0,34,0,0,0,0,0,0
751,0.04966887417218543,11,0,0,0,0,0,17,0,0,0,0,0,0
2039,0.04966887417218543,9,0,0,4,0,0,30,2,0,0,0,0,0
1029,0.04966887417218543,8,0,0,0,0,0,2,1,0,0,0,0,0
2292,0.04966887417218543,12,0,0,0,0,0,3,0,0,0,4,1,4
984,0.04966887417218543,16,0,0,1,0,0,4,0,0,0,0,0,0
1457,0.04950331125827814,10,0,0,8,0,0,62,88,51,0,0,0,0
356,0.04933774834437086,10,0,0,6,0,0,10,11,0,0,0,0,0
1107,0.04933774834437086,11,0,0,1,0,0,17,0,0,0,0,0,0
604,0.04933774834437086,18,0,0,0,0,0,0,0,0,0,0,0,2
1171,0.04933774834437086,10,0,0,0,0,0,5,0,0,0,0,0,0
888,0.04933774834437086,10,0,0,0,0,0,0,0,0,0,0,0,0
1299,0.049172185430463575,10,0,0,3,0,0,29,10,0,0,0,1,1
300,0.049172185430463575,7,0,0,0,0,0,1,1,0,0,0,0,0
1334,0.04900662251655629,11,0,0,0,0,0,0,3,0,0,0,0,0
627,0.048841059602649006,12,0,0,0,0,0,0,0,0,0,0,0,0
353,0.048841059602649006,9,0,0,2,0,0,29,0,0,0,0,0,1
1634,0.048841059602649006,15,0,0,0,0,0,2,0,0,0,0,0,0
1724,0.048841059602649006,16,0,0,0,0,0,0,0,0,0,0,0,0
1557,0.048841059602649006,16,0,0,2,0,0,9,0,0,0,0,0,0
2133,0.048841059602649006,5,0,0,1,0,0,137,2,0,0,5,0,0
1139,0.048841059602649006,11,0,0,0,0,0,0,4,0,0,0,0,6
1666,0.048841059602649006,15,0,0,0,0,0,3,0,0,0,0,0,0
1403,0.04867549668874172,10,0,0,2,0,0,0,0,0,0,0,0,0
824,0.04867549668874172,9,0,0,2,0,0,7,1,0,0,0,0,0
2416,0.04867549668874172,14,0,0,1,0,0,0,0,0,0,0,0,2
1221,0.04850993377483444,4,0,0,0,0,0,0,0,0,0,0,0,0
671,0.04850993377483444,9,0,0,1,0,0,2,0,0,0,8,0,1
1921,0.048344370860927154,9,0,0,3,0,0,30,2,0,0,0,0,5
985,0.048344370860927154,11,0,0,2,0,0,5,0,0,0,0,0,3
722,0.04817880794701987,12,0,0,1,0,0,19,0,0,0,0,0,0
636,0.04817880794701987,7,0,0,0,0,0,9,1,0,0,0,0,2
1407,0.04817880794701987,9,0,0,2,0,0,19,0,0,0,0,0,0
1265,0.048013245033112585,11,0,0,0,0,0,2,1,0,0,0,0,0
1426,0.0478476821192053,5,0,0,0,0,0,23,2,0,0,0,0,8
2058,0.0478476821192053,9,0,0,1,0,0,5,2,0,0,0,0,0
1568,0.0478476821192053,11,0,0,2,0,0,0,0,0,0,0,0,0
1044,0.04768211920529802,6,0,0,0,0,0,0,0,0,0,0,0,0
806,0.04768211920529802,13,0,0,1,0,0,22,0,0,0,1,0,0
458,0.04768211920529802,9,0,0,1,0,0,0,0,0,0,0,0,0
2847,0.047516556291390726,8,0,0,0,0,0,74,12,0,0,0,0,0
1076,0.047516556291390726,9,0,0,0,0,0,0,0,0,0,6,0,4
1082,0.04735099337748344,7,0,0,0,0,0,0,0,0,0,0,0,1
835,0.04735099337748344,11,0,0,1,0,0,10,0,0,0,0,0,0
1871,0.04735099337748344,16,0,0,3,0,0,26,0,0,0,0,0,0
710,0.04718543046357616,9,0,0,0,0,0,2,0,0,0,0,0,0
613,0.04718543046357616,12,0,0,2,0,0,29,82,0,0,0,0,0
1401,0.04718543046357616,10,0,0,0,0,0,0,1,0,0,0,0,0
1962,0.04718543046357616,16,0,0,2,0,0,11,0,0,0,0,0,0
1059,0.04718543046357616,12,0,0,2,0,0,5,2,0,0,0,0,0
980,0.04701986754966887,14,0,0,2,0,0,22,0,0,0,0,0,6
466,0.04701986754966887,14,0,0,2,0,0,3,0,0,0,0,0,1
1722,0.04701986754966887,14,0,0,0,0,0,0,0,0,0,0,0,1
2141,0.046688741721854304,10,0,0,2,0,0,63,0,0,0,0,0,0
883,0.04652317880794702,11,0,0,0,0,0,0,0,0,0,0,0,0
1010,0.04652317880794702,5,0,0,1,0,0,0,0,0,0,0,0,0
893,0.046357615894039736,13,0,0,0,0,0,36,0,0,0,0,0,0
1575,0.046357615894039736,8,0,0,1,0,0,1,0,0,0,0,0,5
989,0.046357615894039736,11,0,0,0,0,0,11,0,0,0,0,0,2
915,0.046357615894039736,14,0,0,0,0,0,22,2,0,0,0,0,0
1753,0.046357615894039736,11,0,0,0,0,0,15,0,0,0,0,0,0
1229,0.04619205298013245,8,0,0,0,0,0,16,19,0,0,2,0,7
1619,0.04619205298013245,11,0,0,2,0,0,25,2,0,0,0,0,6
1093,0.04602649006622517,14,0,0,0,0,0,0,0,0,0,1,0,2
1017,0.04602649006622517,9,0,0,1,0,0,4,0,0,0,0,0,0
429,0.04586092715231788,5,0,0,0,0,0,42,6,0,0,0,0,1
1902,0.04586092715231788,9,0,0,4,0,0,16,2,0,0,7,0,1
819,0.04586092715231788,9,0,0,1,0,0,34,0,0,0,0,0,0
1673,0.04586092715231788,10,0,0,6,0,0,19,83,0,0,0,0,0
1553,0.0456953642384106,3,0,0,2,0,0,2,0,0,0,0,0,1
2250,0.0456953642384106,10,0,0,1,0,0,6,0,0,0,0,0,0
628,0.0456953642384106,14,0,0,0,0,0,6,0,0,0,0,0,0
1738,0.0456953642384106,10,0,0,1,0,0,0,0,0,0,0,0,0
652,0.04552980132450331,6,0,0,6,0,0,115,294,0,0,0,0,0
1009,0.04552980132450331,6,0,0,0,0,0,2,0,0,0,0,0,0
1631,0.04552980132450331,11,0,0,2,0,0,6,0,0,0,0,0,13
1311,0.045364238410596024,7,0,0,4,0,0,15,0,0,0,0,0,0
1385,0.045364238410596024,11,0,0,0,0,0,0,0,0,0,0,0,0
1808,0.045364238410596024,9,0,0,0,0,0,0,0,0,0,0,0,11
1520,0.045364238410596024,13,0,0,2,0,0,54,149,21,0,0,0,0
1462,0.045364238410596024,8,0,0,0,0,0,33,0,0,0,0,0,4
709,0.04519867549668874,13,0,0,1,0,0,6,0,0,0,0,0,3
430,0.04519867549668874,12,0,0,1,0,0,7,2,0,0,0,0,0
957,0.04519867549668874,8,0,0,0,0,0,71,0,0,0,0,0,0
1925,0.04519867549668874,10,0,0,1,0,0,0,0,0,0,0,0,3
966,0.04519867549668874,13,0,0,1,0,0,0,0,0,0,0,0,0
2135,0.045033112582781455,9,0,0,0,0,0,12,0,0,0,0,0,0
1984,0.045033112582781455,9,0,0,0,0,0,17,0,0,0,0,0,0
1658,0.04486754966887417,14,0,0,0,0,0,0,0,0,0,0,0,1
1848,0.04486754966887417,12,0,0,0,0,0,8,3,0,0,0,0,0
721,0.04486754966887417,13,0,0,3,0,0,36,2,0,0,0,0,0
1922,0.04486754966887417,8,0,0,2,0,0,68,275,54,1,0,0,0
736,0.04486754966887417,19,0,0,3,0,0,12,0,0,0,3,0,0
397,0.04470198675496689,8,0,0,0,0,0,2,0,0,0,0,0,0
685,0.0445364238410596,10,0,0,0,0,0,11,0,0,0,2,0,0
2556,0.0445364238410596,15,0,0,2,0,0,0,0,0,0,0,0,2
1235,0.0445364238410596,10,0,0,1,0,0,50,26,0,0,0,0,2
851,0.0445364238410596,10,0,0,1,0,0,2,0,0,0,0,0,4
391,0.0445364238410596,13,0,0,0,0,0,14,2,0,0,0,0,1
1447,0.04437086092715232,7,0,0,2,0,0,213,321,0,0,4,0,0
1810,0.04437086092715232,16,0,0,0,0,0,2,0,0,0,1,0,20
602,0.04437086092715232,11,0,0,3,0,0,27,1,0,0,0,0,0
1384,0.04437086092715232,12,0,0,2,0,0,0,0,0,0,0,0,0
1327,0.04437086092715232,4,0,0,1,0,0,20,12,0,0,0,0,0
2057,0.044205298013245034,8,0,0,2,0,0,2,1,0,0,0,0,1
1772,0.044205298013245034,13,0,0,0,0,0,0,0,0,0,0,0,4
2474,0.044205298013245034,9,0,0,3,0,0,101,97,0,0,1,0,6
1657,0.044205298013245034,5,0,0,3,0,0,7,0,0,0,0,0,0
1269,0.044205298013245034,7,0,0,0,0,0,0,0,0,0,0,0,1
1703,0.04403973509933775,13,0,0,1,0,0,3,0,0,0,0,0,1
1543,0.04403973509933775,5,0,0,4,0,0,14,0,0,0,0,0,1
1416,0.04403973509933775,11,0,0,0,0,0,11,0,0,0,0,0,0
1955,0.04403973509933775,10,0,0,1,0,0,0,0,0,0,0,0,0
1364,0.04403973509933775,11,0,0,0,0,0,0,0,0,0,0,0,0
889,0.04403973509933775,11,0,0,0,0,0,24,0,0,0,0,0,0
706,0.04403973509933775,10,0,0,0,0,0,8,0,0,0,0,0,0
1672,0.043874172185430466,11,0,0,0,0,0,1,0,0,0,0,0,0
1468,0.043874172185430466,14,0,0,1,0,0,0,0,0,0,0,0,2
303,0.043874172185430466,5,0,0,1,0,0,0,0,0,0,0,0,5
1982,0.043874172185430466,12,0,0,0,0,0,8,0,0,0,0,0,3
279,0.04370860927152318,9,0,0,0,0,0,110,0,0,0,0,0,0
914,0.04370860927152318,9,0,0,1,0,0,9,0,0,0,0,0,4
1332,0.04370860927152318,10,0,0,0,0,0,4,0,0,0,0,0,0
1824,0.04370860927152318,5,0,0,3,0,0,66,6,0,0,0,0,0
1138,0.04370860927152318,15,0,0,0,0,0,16,0,0,0,0,0,0
791,0.04370860927152318,13,0,0,0,0,0,51,1,0,0,0,0,0
844,0.0435430463576159,15,0,0,0,0,0,7,0,0,0,0,0,0
550,0.0435430463576159,15,0,0,0,0,0,10,1,0,0,0,0,0
498,0.0435430463576159,8,0,0,1,0,0,5,0,0,0,0,0,0
1045,0.043377483443708606,9,0,0,0,0,0,10,0,0,0,0,0,6
1899,0.043377483443708606,8,0,0,1,0,0,0,0,0,0,3,0,15
796,0.04321192052980132,16,0,0,1,0,0,24,0,0,0,0,0,0
1623,0.04304635761589404,16,0,0,0,0,0,13,0,0,0,0,0,6
103,0.04288079470198675,9,0,0,3,0,0,70,4,0,0,0,0,0
2094,0.04288079470198675,6,0,0,1,0,0,3,0,0,0,0,0,0
1714,0.04288079470198675,7,0,0,1,0,0,0,0,0,0,0,0,0
368,0.04288079470198675,7,0,0,0,0,0,1,0,0,0,0,0,3
1025,0.04288079470198675,9,0,0,0,0,0,0,0,0,0,0,0,0
901,0.04288079470198675,12,0,0,0,0,0,28,0,0,0,0,0,0
689,0.04271523178807947,14,0,0,1,0,0,13,1,0,0,0,0,0
2264,0.04271523178807947,8,0,0,2,0,0,0,0,0,0,0,0,0
1062,0.04271523178807947,12,0,0,0,0,0,8,0,0,0,0,0,0
674,0.042549668874172185,6,0,0,1,0,0,4,0,0,0,0,0,1
1612,0.042549668874172185,6,0,0,1,0,0,9,2,0,0,0,0,0
1339,0.042549668874172185,12,0,0,2,0,0,0,0,0,0,0,0,0
1999,0.0423841059602649,6,0,0,3,0,0,4,0,0,0,0,0,0
1737,0.0423841059602649,11,0,0,1,0,0,0,1,0,0,0,0,6
1839,0.0423841059602649,15,0,0,0,0,0,2,4,0,0,0,0,0
2099,0.04205298013245033,18,0,0,0,0,0,1,0,0,0,0,0,0
986,0.04205298013245033,4,0,0,5,0,0,21,4,0,0,2,0,0
2633,0.04205298013245033,8,0,0,2,0,0,117,2,0,0,0,0,0
2417,0.04188741721854305,12,0,0,5,0,0,15,0,0,0,0,0,0
1639,0.04188741721854305,12,0,0,2,0,0,31,0,0,0,0,0,0
1574,0.04188741721854305,12,0,0,1,0,0,0,0,0,0,0,0,0
1174,0.041721854304635764,9,0,0,0,0,0,35,0,0,0,0,0,0
2033,0.041721854304635764,10,0,0,7,0,0,50,152,0,0,0,0,2
1663,0.041721854304635764,9,0,0,0,0,0,0,0,0,0,0,0,0
875,0.041721854304635764,11,0,0,0,0,0,4,0,0,0,0,0,0
1481,0.04155629139072848,10,0,0,0,0,0,0,0,0,0,0,0,0
1817,0.04155629139072848,12,0,0,0,0,0,0,1,0,0,0,0,28
569,0.04155629139072848,15,0,0,0,0,0,0,0,0,0,0,0,0
1635,0.04155629139072848,6,0,0,2,0,0,36,19,0,0,0,0,12
1366,0.041390728476821195,7,0,0,1,0,0,0,1,0,0,0,0,0
1919,0.041390728476821195,8,0,0,0,0,0,23,0,0,0,0,0,5
1710,0.041225165562913904,9,0,0,1,0,0,30,8,0,0,0,0,2
624,0.041225165562913904,13,0,0,0,0,0,5,0,0,0,0,0,0
1524,0.04105960264900662,6,0,0,0,0,0,22,5,0,0,0,0,0
1536,0.04105960264900662,7,0,0,0,0,0,44,1,0,0,3,0,10
1865,0.04105960264900662,11,0,0,0,0,0,0,0,0,0,0,0,0
1425,0.040894039735099336,12,0,0,0,0,0,33,19,0,0,8,0,9
1367,0.040894039735099336,15,0,0,0,0,0,1,4,0,0,0,0,5
973,0.04072847682119205,9,0,0,1,0,0,54,0,0,0,0,0,0
1690,0.04072847682119205,13,0,0,0,0,0,3,0,0,0,0,0,0
1652,0.04072847682119205,9,0,0,1,0,0,125,0,0,0,0,0,2
1991,0.04056291390728477,17,0,0,0,0,0,1,0,0,0,0,0,0
1357,0.04056291390728477,11,0,0,0,0,0,2,0,0,0,0,0,1
1608,0.04056291390728477,10,0,0,2,0,0,40,3,0,0,0,0,0
2353,0.04056291390728477,15,0,0,0,0,0,1,0,0,0,0,0,2
2489,0.04056291390728477,10,0,0,4,0,0,135,0,0,0,0,0,0
1284,0.04039735099337748,8,0,0,2,0,0,183,15,0,0,0,0,0
1222,0.04039735099337748,8,0,0,0,0,0,0,0,0,0,0,0,0
1471,0.04039735099337748,14,0,0,2,0,0,7,1,0,0,0,0,0
2379,0.04039735099337748,11,0,0,0,0,0,4,0,0,0,0,0,1
1942,0.0402317880794702,8,0,0,2,0,0,77,0,0,0,1,0,0
239,0.040066225165562915,9,0,0,2,0,0,1,0,0,0,0,0,0
1852,0.040066225165562915,10,0,0,4,0,0,0,0,0,0,0,0,1
1811,0.040066225165562915,19,0,0,0,0,0,1,0,0,0,0,0,11
1987,0.040066225165562915,16,0,0,5,0,0,132,24,1,0,0,0,0
1894,0.040066225165562915,8,0,0,0,0,0,0,0,0,0,0,0,1
1281,0.03990066225165563,4,0,0,5,0,0,13,14,0,0,0,0,4
1286,0.03990066225165563,11,0,0,1,0,0,20,0,0,0,0,0,1
1879,0.03990066225165563,8,0,0,1,0,0,14,0,0,0,0,0,0
1507,0.03990066225165563,7,0,0,4,0,0,6,0,0,0,0,0,0
1386,0.039735099337748346,14,0,0,0,0,0,10,0,0,0,0,0,1
1598,0.039735099337748346,14,0,0,0,0,0,1,0,0,0,0,0,0
1321,0.03956953642384106,13,0,0,0,0,0,1,0,0,0,0,0,0
1196,0.03956953642384106,9,0,0,0,0,0,2,0,0,0,0,0,0
2577,0.03956953642384106,7,0,0,1,0,0,32,9,0,0,0,0,0
2200,0.03956953642384106,7,0,0,0,0,0,3,0,0,0,0,0,0
1217,0.03956953642384106,11,0,0,0,0,0,0,0,0,0,0,0,12
1047,0.03956953642384106,10,0,0,0,0,0,1,0,0,0,0,0,2
1540,0.03940397350993378,8,0,0,1,0,0,101,37,0,0,0,0,2
2299,0.03940397350993378,12,0,0,0,0,0,0,0,0,0,0,0,0
2540,0.03940397350993378,8,0,0,0,0,0,24,0,0,0,0,0,0
578,0.03940397350993378,1,0,0,0,0,0,1,0,0,0,0,0,0
1121,0.03940397350993378,14,0,0,1,0,0,39,1,0,0,0,0,11
2679,0.03940397350993378,14,0,0,1,0,0,10,8,0,0,0,0,0
1306,0.03923841059602649,8,0,0,1,0,0,61,4,0,0,0,0,0
1829,0.03923841059602649,15,0,0,1,0,0,0,7,0,0,0,0,0
1142,0.03923841059602649,9,0,0,1,0,0,14,0,0,0,0,0,2
2148,0.0390728476821192,14,0,0,2,0,0,16,1,0,0,4,0,7
1097,0.0390728476821192,6,0,0,1,0,0,12,0,0,0,0,0,0
1915,0.0390728476821192,10,0,0,2,0,0,26,4,0,0,0,0,1
640,0.0390728476821192,6,0,0,1,0,0,1,0,0,0,0,0,0
2055,0.03890728476821192,7,0,0,3,0,0,17,2,0,0,0,0,0
1324,0.03890728476821192,11,0,0,1,0,0,0,0,0,0,0,2,4
2214,0.03890728476821192,7,0,0,1,0,0,93,0,0,0,8,0,4
1654,0.03890728476821192,17,0,0,1,0,0,78,7,0,0,0,0,0
2056,0.038741721854304634,16,0,0,0,0,0,8,0,0,0,0,0,0
653,0.038741721854304634,5,0,0,0,0,0,0,0,0,0,0,0,0
2047,0.038741721854304634,10,0,0,4,0,0,42,9,0,0,0,0,0
2300,0.03857615894039735,11,0,0,2,0,0,35,25,50,0,0,0,9
1335,0.03857615894039735,10,0,0,0,0,0,3,0,0,0,0,0,0
1175,0.03857615894039735,6,0,0,0,0,0,1,4,0,0,0,0,0
1969,0.03857615894039735,5,0,0,1,0,0,0,0,0,0,0,0,0
1903,0.03857615894039735,8,0,0,2,0,0,22,0,0,0,0,0,0
823,0.038410596026490065,12,0,0,1,0,0,4,21,0,0,0,0,0
181,0.038410596026490065,8,0,0,0,0,0,0,0,0,0,0,0,0
1314,0.038410596026490065,13,0,0,0,0,0,54,0,0,0,0,0,3
948,0.038410596026490065,6,0,0,5,0,0,1,0,0,0,67,0,5
413,0.038410596026490065,13,0,0,0,0,0,0,0,0,0,0,0,1
440,0.038410596026490065,15,0,0,1,0,0,41,0,0,0,0,0,0
1411,0.03824503311258278,11,0,0,0,0,0,3,0,0,0,0,0,0
1220,0.03824503311258278,9,0,0,0,0,0,27,3,0,0,0,0,0
1576,0.03824503311258278,8,0,0,2,0,0,0,0,0,0,0,0,8
2028,0.03824503311258278,9,0,0,1,0,0,0,0,0,0,0,0,0
1125,0.0380794701986755,9,0,0,1,0,0,7,0,0,0,0,0,0
1682,0.0380794701986755,7,0,0,2,0,0,82,0,0,0,0,0,0
